"img-link href","photo-count","list-view-price","list-view-date","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-location","img-wrp href","he-lazy-image src 2","img-wrp href 2","he-lazy-image src 3","listing-card--owner-info__firm-name","listing-card--owner-info__name","list-view-header"
"https://www.hepsiemlak.com/istanbul-bagcilar-hurriyet-kiralik/daire/153245-1002","8","21.000","14-07-2025","3 +
                          1","120 m²","26
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Bağcılar / Hürriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/elif-emlak-gayrimenkul-153245","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/4/3/4/5/8/4/4/e6dda228-11a7-47c1-ae14-a761fee34b6e.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/4/2/3/5/1/448b7bd5-7cee-477c-a5ea-70b55343c159.jpg","Elif Emlak & Gayrimenkul","","Elif Emlaktan Güneşlide 3+1 Kiralık Daire"
"https://www.hepsiemlak.com/yalova-ciftlikkoy-sahil-kiralik/daire/119103-249","6","25.000","13-07-2025","2 +
                          1","110 m²","20
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Yalova / Çiftlikköy / Sahil Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/3/4/3/1/9/3/1657655901162-39134353.jpg","","","","","Taşerona Ve Firmalara Eşyalı 2+1 Kiralik Daire - Karataş Emlak"
"https://www.hepsiemlak.com/istanbul-bagcilar-kemalpasa-kiralik/daire/153245-1000","8","17.000","14-07-2025","3 +
                          1","120 m²","18
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Bağcılar / Kemalpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/elif-emlak-gayrimenkul-153245","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/8/3/5/8/4/4/4553ecb6-7757-4393-a454-b1f16c9ecb3e.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/4/2/3/5/1/448b7bd5-7cee-477c-a5ea-70b55343c159.jpg","Elif Emlak & Gayrimenkul","","Elif Emlaktan  Bağcılar 3+1 Kiralık Daire"
"https://www.hepsiemlak.com/adana-saricam-buruk-cumhuriyet-kiralik/daire/139991-810","6","13.000","14-07-2025","3 +
                          1","130 m²","4
                        Yaşında","Ara Kat","","","","Adana / Sarıçam / Buruk Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/mavi-gayrimenkul-139991","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/1/8/3/3/9/4/4/1752441870-306553-44933813.jpeg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/9/9/9/3/1/ec57df89-d5c1-43bf-90d7-f65871f63211.jpg","Mavi Gayrimenkul","","Sarıçam Buruk Toki'de 3+1 Kiralık Daire"
"https://www.hepsiemlak.com/hatay-antakya-dikmece-kiralik/daire/101713-295","9","12.000","14-07-2025","3 +
                          1","120 m²","Sıfır Bina","Zemin","","","","Hatay / Antakya / Dikmece Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/0/7/2/8/4/4/1750600536250-44827084.jpg","","","","","Zirve Emlak"
"https://www.hepsiemlak.com/samsun-atakum-korfez-kiralik/daire/100545-40","6","14.500","13-07-2025","1 +
                          1","43 m²","Sıfır Bina","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Samsun / Atakum / Körfez Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/2/2/3/9/4/4/1752399445-218617-44932283.jpeg","","","","","Atakum’da 1+1 Kiralık Eşyalı Daire"
"https://www.hepsiemlak.com/istanbul-gungoren-abdurrahman-nafiz-gurman-kiralik/daire/153245-900","6","28.000","14-07-2025","3 +
                          1","130 m²","31
                        Yaşında","6. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Güngören / Abdurrahman Nafiz Gürman Mah.","https://www.hepsiemlak.com/emlak-ofisi/elif-emlak-gayrimenkul-153245","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/2/4/2/8/4/4/4a88db54-3b12-4de7-bb3a-d4b383e50212.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/4/2/3/5/1/448b7bd5-7cee-477c-a5ea-70b55343c159.jpg","Elif Emlak & Gayrimenkul","","Elif Emlaktan Güngören 3+1 Kiralık Daire"
"https://www.hepsiemlak.com/mersin-erdemli-alata-kiralik/daire/145470-34","6","2.500","13-07-2025","1 +
                          1","37 m²","5
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Mersin / Erdemli / Alata Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/2/3/2/3/8/2/4/9aaa6ed4-40cb-454c-86bb-eafa582e64e6.jpeg","","","","","Mersin-Erdemli De Kiralık Eşyalı 1+1 Yazlık"
"https://www.hepsiemlak.com/hatay-antakya-anayazi-kiralik/daire/101713-293","8","13.000","14-07-2025","3 +
                          1","120 m²","Sıfır Bina","Ara Kat","","","","Hatay / Antakya / Anayazı Mah.","","","","","","","Zirve Emlak"
"https://www.hepsiemlak.com/adana-cukurova-kabasakal-kiralik/daire/13450-5052","35","36.500","13-07-2025","4 +
                          1","200 m²","Sıfır Bina","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Adana / Çukurova / Kabasakal Mah.","https://www.hepsiemlak.com/emlak-ofisi/zorlu-emlak-13450","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/5/4/3/1/0/6db1c370-e38b-4e26-aff0-5bd0d9f4de6f.jpg","","","Zorlu Emlak","","Zorlu Gayrimenkul'den Kabasakal Mah'de Panoramik Göl Manzaralı"
"https://www.hepsiemlak.com/ankara-etimesgut-atayurt-kiralik/daire/86604-6409","36","19.000","13-07-2025","3 +
                          1","118 m²","13
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Etimesgut / Atayurt Mah.","https://www.hepsiemlak.com/emlak-ofisi/ilyap-emlak-86604/ilhan-yilmaz-1706919","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/1/9/6/0/7/1/81136cb1-85fa-48bd-a1d2-b3e2f9bcc159.jpg","https://www.hepsiemlak.com/emlak-ofisi/ilyap-emlak-86604","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/0/6/6/8/0/4de328db-90e6-452e-97b6-105d9c0b7cfa.jpg","İlyap Emlak","İlhan
          Yılmaz","İlyap'tan Yapracık Tokide Kiralık 3+1"
"https://www.hepsiemlak.com/ankara-etimesgut-goksu-kiralik/daire/141761-1704","43","80.000","13-07-2025","4 +
                          1","193 m²","2
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Etimesgut / Göksu Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-note-141761","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/4/1/3/9/4/4/3a7100b9-4572-407e-b974-03d3417470ff.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/6/7/1/4/1/be485f08-2166-4bae-b704-848ea1280376.jpg","Remax Note","","Kaşmir Mavi Orkide Göl Manzaralı 4+1 Kiralık Daire"
"https://www.hepsiemlak.com/ankara-etimesgut-baglica-kiralik/daire/86972-2507","54","62.000","13-07-2025","4 +
                          1","165 m²","1
                        Yaşında","8. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Etimesgut / Bağlıca Mah.","https://www.hepsiemlak.com/emlak-ofisi/extra-zirve-86972","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/9/1/3/9/4/4/6c77111b-70fe-46c0-874d-ba7fcb79d2a8.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/7/9/6/8/0/f1e403c9-c5f9-4708-85b7-1f3977126aaa.jpg","Extra Zirve","","Extra Zirve-Bağlıca Site İçerisinde K.Otoparklı 4+1 Kiralık"
"https://www.hepsiemlak.com/ankara-golbasi-karsiyaka-kiralik/daire/77026-385","31","36.000","13-07-2025","3 +
                          1","124 m²","10
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Gölbaşı / Karşıyaka Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/3/2/3/9/4/4/32f09da0-9044-46dd-8c09-51576986bb4d.jpg","","","","","Gölbaşı Karşıyaka'da Haymana Yoluda Eşyalı Kiralık 3+1"
"https://www.hepsiemlak.com/sakarya-serdivan-yazlik-kiralik/daire/0-44932676","15","25.000","13-07-2025","2 +
                          1","120 m²","2
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sakarya / Serdivan / Yazlık Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/6/2/3/9/4/4/1752407361029-44932676.jpg","","","","","Serdivan Yazlıkta 2+1 Kiralık Lüks Daire"
"https://www.hepsiemlak.com/izmir-torbali-inonu-kiralik/daire/159303-63","27","43.000","13-07-2025","3 +
                          1","135 m²","5
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İzmir / Torbalı / İnönü Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/6/2/3/9/4/4/6458a205-6d3a-4cb0-b311-67ff82bd02c8.jpg","","","","","Triyanda Masal Sitesi'nde Bahçe Katı Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-sariyer-kirecburnu-kiralik/daire/1994-3280","49","46.000","13-07-2025","3 +
                          1","160 m²","25
                        Yaşında","4. Kat","","","","İstanbul / Sarıyer / Kireçburnu Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/5/2/3/9/4/4/a2a9e6be-914b-46ec-8305-07222652b310.jpg","","","","","Sarıyer Tarabya Kurumsala 4.Kat 3+1 Şehir, Doğa Manzaralı Daire"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-cumhuriyet-kiralik/daire/103070-72","40","22.000","13-07-2025","3 +
                          1","120 m²","30
                        Yaşında","Çatı Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Küçükçekmece / Cumhuriyet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/0/3/3/9/4/4/f8406c56-867b-42e6-990d-e119fd8e13a0.jpg","","","","","Devran Emlaktan Cumhuriyette Kiralık 3+1 120m2 5. Katta  Eski Asansörlü Masrafsız"
"https://www.hepsiemlak.com/ankara-etimesgut-piyade-kiralik/daire/37640-12004","47","20.000","13-07-2025","3 +
                          1","130 m²","20
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Etimesgut / Piyade Mah.","https://www.hepsiemlak.com/emlak-ofisi/ankara-gayrimenkul-37640","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/2/3/3/9/4/4/4d69c19d-1382-43aa-be80-c2a2df8bfba5.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/4/6/7/3/0/25e9395b-f128-4d53-88a6-19530588e66e.jpg","Ankara Gayrimenkul","","Piyade Mah Kiralık 3+1 Geniş Kilerli Isı Yalıtımlı Daire"
"https://www.hepsiemlak.com/mersin-yenisehir-ciftlikkoy-kiralik/daire/103801-1650","40","16.500","13-07-2025","1 +
                          1","55 m²","8
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Mersin / Yenişehir / Çiftlikköy Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/6/2/3/3/9/4/4/77273960-fa7e-40a7-b276-30938d7d4b33.jpg","","","","","Üstünkent Emlak'tan Çiftlikköy Mah 1+1 Eşyalı Kiralık Daire"
"https://www.hepsiemlak.com/kayseri-melikgazi-gesi-fatih-kiralik/daire/128830-843","17","14.500","13-07-2025","3 +
                          1","160 m²","11
                        Yaşında","12. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kayseri / Melikgazi / Gesi Fatih Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-zenith-128830","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/5/3/3/9/4/4/c458c3ee-72dc-47ce-a0f6-e7f7a90e2961.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/3/8/8/2/1/0f456f9f-a0b4-4427-8556-299c354220d2.jpg","Coldwell Banker Zenıth","","Cb Zenith / İldem C Kiralık 3+1 Temiz Daire"
"https://www.hepsiemlak.com/istanbul-pendik-seyhli-kiralik/daire/0-44931916","18","25.000","13-07-2025","1 +
                          1","70 m²","5
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Pendik / Şeyhli Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/9/1/3/9/4/4/1752389093-1490622-44931916.jpeg","","","","","Sahibinden Kiralık - Metroyaya Yürüme Mesafesinde Deniz Manzaralı 1+1 Kiralık Daire"
"https://www.hepsiemlak.com/ankara-golbasi-kizilcasar-kiralik/daire/129424-3405","40","25.735","13-07-2025","Stüdyo","63 m²","1
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Gölbaşı / Kızılcaşar Mah.","https://www.hepsiemlak.com/emlak-ofisi/alacati-gayrimenkul-129424/halil-goncu-3763479","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/5/3/2/3/9/4/4/74fe4d01-6e32-427d-99ad-de134d634236.jpg","https://www.hepsiemlak.com/emlak-ofisi/alacati-gayrimenkul-129424","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/7/4/3/6/7/3/b795b77a-860d-45e7-87c9-4e3c490af8f1.jpg","Alaçatı Gayrimenkul","Halil 
          Göncü","Kızılcaşar’da Full Eşyalı Kiralık 1+1 Daire Ulaşım Avantajlı, Bağımsız Mutfaklı"
"https://www.hepsiemlak.com/ankara-yenimahalle-pamuklar-kiralik/daire/160691-4","60","26.950","13-07-2025","3 +
                          1","140 m²","10
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Yenimahalle / Pamuklar Mah.","https://www.hepsiemlak.com/emlak-ofisi/royal-gayrimenkul-160691/furkan-kara-4491624","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/8/2/3/9/4/4/66c1933b-baef-489a-8bb9-984d48f7934f.jpg","https://www.hepsiemlak.com/emlak-ofisi/royal-gayrimenkul-160691","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/2/6/1/9/4/4/8dd0bec5-e168-4862-b7ed-98351d39eec5.jpg","Royal Gayrimenkul","Furkan
          Kara","Etlik Şehir Hastanesi Ve Üniversiteler Yakını Güvenlikli Site Merkezi Konum Kolay Ulaşım!!!!"
"https://www.hepsiemlak.com/istanbul-beykoz-ortacesme-kiralik/daire/139549-298","26","28.000","13-07-2025","2 +
                          1","100 m²","20
                        Yaşında","2. Kat","","","","İstanbul / Beykoz / Ortaçeşme Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/9/2/3/9/4/4/1752413570906-44932976.jpg","","","","","Beykoz Türk-Alman Üniversite'ye Yakın 2+1 Kiralık Daire"
"https://www.hepsiemlak.com/yalova-cinarcik-harmanlar-kiralik/daire/135719-80","43","18.000","13-07-2025","2 +
                          1","125 m²","25
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Yalova / Çınarcık / Harmanlar Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/1/9/2/3/9/4/4/1752412314457-44932915.jpg","","","","","Yalova Cınarcık Merkezde, Esyalı Temız Bakımlı 2+1 Gırıs Katı Kıralık Daıre !"
"https://www.hepsiemlak.com/istanbul-kartal-hurriyet-kiralik/daire/102386-2498","35","35.000","13-07-2025","3 +
                          1","120 m²","7
                        Yaşında","2. Kat","","","","İstanbul / Kartal / Hürriyet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/0/3/3/9/4/4/1752416404-138135-44933064.jpeg","","","","","Yeni Lux Katta Tek Adalar Deniz Manz. Spotlu Asansörlü Ferah 3+1"
"https://www.hepsiemlak.com/ankara-etimesgut-baglica-kiralik/daire/28888-1749","43","47.000","13-07-2025","4 +
                          1","195 m²","11
                        Yaşında","7. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Etimesgut / Bağlıca Mah.","https://www.hepsiemlak.com/emlak-ofisi/baglica-irmak-emlak-28888/irmak-emlak-bulvar-28888","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/1/2/3/9/4/4/ab89ef43-500a-4e9a-be93-4903b7fb19ab.jpg","https://www.hepsiemlak.com/emlak-ofisi/baglica-irmak-emlak-28888","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/8/8/8/8/2/0/125d3603-57ca-421c-84e7-fdec708dbd30.jpg","Bağlıca Irmak Emlak","Irmak Emlak
          Bulvar","Bağlıca Kiralık Ara Katta Kilerli 4+1 Daire"
"https://www.hepsiemlak.com/istanbul-maltepe-findikli-kiralik/daire/14121-5670","34","26.000","13-07-2025","4 +
                          1","135 m²","16
                        Yaşında","Kot 2","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Maltepe / Fındıklı Mah.","https://www.hepsiemlak.com/emlak-ofisi/esinti-gayrimenkul-14121","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/4/2/3/9/4/4/5ae5c37e-37f1-4f2e-85b9-4902f5db299a.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/2/1/4/1/0/b3bec6ab-d27f-4c84-b512-f547ded52d1c.jpg","Esinti Gayrimenkul","","Esinti'den Caddeye Yakın Konumda 4+1 Ters Dublex"
"https://www.hepsiemlak.com/istanbul-kagithane-seyrantepe-kiralik/daire/150747-287","35","27.500","13-07-2025","2 +
                          1","74 m²","10
                        Yaşında","Kot 2","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Kağıthane / Seyrantepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/safir-gayrimenkul-150747","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/8/2/3/9/4/4/fd68f9ef-657a-4d43-81cc-e186902923c0.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/4/7/0/5/1/76ad30e0-3773-4566-88fa-906a1d64f06b.jpg","Safir Gayrimenkul","","Metro Yürüme 6/7dk Yeni Bina Arakat Güney Cephe 2+1 27.500tl"
"https://www.hepsiemlak.com/samsun-ilkadim-yasardogu-kiralik/daire/143762-103","32","17.500","13-07-2025","4 +
                          1","150 m²","15
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Samsun / İlkadım / Yaşardoğu Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/2/3/3/9/4/4/6bf8c315-29c7-48d5-80ed-363024dc213e.jpg","","","","","Bilgili Gayrimenkul Ve Danışmanlık Kiralık Daire"
"https://www.hepsiemlak.com/kocaeli-izmit-yenisehir-kiralik/daire/141027-1260","28","30.000","13-07-2025","3 +
                          1","150 m²","11
                        Yaşında","Çatı Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kocaeli / İzmit / Yenişehir Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-effect-141027","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/2/3/3/9/4/4/4a2b39b0-632a-44cd-bf50-9ca94ec75a97.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/2/0/1/4/1/bb30dbcf-d45f-4b7f-883d-2ca22873a114.jpg","Remax Effect","","İzmit Yenişehirde Merkezde Eşyalı 3+1 Dubleks Kiralık Daire"
"https://www.hepsiemlak.com/ankara-cankaya-prof-dr-ahmet-taner-kislali-kiralik/daire/8315-16181","55","50.000","13-07-2025","3 +
                          1","130 m²","29
                        Yaşında","15. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Çankaya / Prof. Dr. Ahmet Taner Kışlalı Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-angora-gayrimenkul-8315","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/1/3/8/0/0/565223f4-8870-4d2e-8f61-c0c61ab2c912.jpg","","","Kw Angora Gayrimenkul","","Konutkent 2 Sitesinde A6 Blokta 3+1 Kiralık Daire"
"https://www.hepsiemlak.com/aydin-nazilli-yesil-kiralik/daire/160026-8","24","22.000","13-07-2025","3 +
                          1","160 m²","10
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Aydın / Nazilli / Yeşil Mah.","https://www.hepsiemlak.com/emlak-ofisi/konut-emlak-160026/muammer-duru-4473476","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/6/7/4/3/7/4/4/f7bc8714-08bb-4d21-984b-a9aeb2fac0fe.jpg","","","Konut Emlak","Muammer
          Duru","Konut Emlaktan Yeşil Mahallede 3+1 Doğalgazlı Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-kadikoy-goztepe-kiralik/daire/139446-1255","19","53.000","13-07-2025","2 +
                          1","105 m²","40
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Kadıköy / Göztepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/saglam-invest-gayrimenkul-139446","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/4/4/9/3/1/664cd467-53a7-43e3-b7b2-07257c44ac8d.jpg","","","Sağlam Invest Gayrimenkul","","Sağlam'dan Çiftehavuzlar Da 105 M2 2+1 Marmaraya Yakın Yeşillikler İçerisinde Ferah Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-sancaktepe-safa-kiralik/daire/136685-2305","31","36.500","13-07-2025","3 +
                          1","100 m²","5
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Sancaktepe / Safa Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-akarat-136685","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/0/3/3/9/4/4/457a4f53-20b0-4b6f-836a-69d9298b3fec.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/8/6/6/3/1/b2135609-b10d-4973-b0e0-f2636098bdf0.jpg","Remax Akarat","","Sancaktepe Yenidoğa Atatürk Caddesi Üzerinde Kiralık 3+1 Daire"
"https://www.hepsiemlak.com/istanbul-kagithane-celiktepe-kiralik/daire/43996-25399","31","45.000","13-07-2025","2 +
                          1","80 m²","2
                        Yaşında","11. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Kağıthane / Çeliktepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/koyuyesil-gayrimenkul-43996","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/9/1/3/9/4/4/cdc8279f-5c8c-4a2f-8932-031b822f8fdd.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/9/9/3/4/0/4a9af117-1bb7-4ce4-bcdb-06dbfa06524d.jpg","Koyuyeşil Gayrimenkul","","Metroya 900m Full Eşyalı 24s Güvenlik Ve Otoparklı Daire"
"https://www.hepsiemlak.com/ankara-cankaya-ata-kiralik/daire/25115-604","35","28.000","13-07-2025","3 +
                          1","145 m²","25
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ankara / Çankaya / Ata Mah.","https://www.hepsiemlak.com/emlak-ofisi/nese-gayrimenkul-25115","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/1/2/3/9/4/4/99701cce-d583-4cb8-877a-e127db0c7142.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/1/1/5/2/0/0ec963a4-fea8-4c3d-a1cf-7fb1aa6fa630.jpg","Neşe Gayrimenkul","","*** Lizbon Caddesi 3+1 Dubleks Kiralık ***"
"https://www.hepsiemlak.com/istanbul-uskudar-cumhuriyet-kiralik/daire/152865-50","25","39.000","13-07-2025","3 +
                          1","70 m²","6
                        Yaşında","Ara Kat","","","","İstanbul / Üsküdar / Cumhuriyet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/3/2/3/9/4/4/1752402106906-44932394.jpg","","","","","Cumhuriyet Mahallesi 2+1 Ara Kat Yeni Daire"
